date,wp1,wp2,wp3,wp4,wp5,wp6
2010082022,0.076,0.0,0.952,0.022,0.316,0.01
2010082023,0.076,0.0,0.958,0.055,0.306,0.045
2010082100,0.152,0.0,0.862,0.149,0.316,0.115
2010082101,0.455,0.0,0.677,0.336,0.375,0.195
2010082102,0.556,0.005,0.81,0.512,0.237,0.236
2010082103,0.606,0.04,0.677,0.534,0.336,0.271
2010082104,0.707,0.025,0.646,0.54,0.464,0.211
2010082105,0.758,0.121,0.582,0.639,0.534,0.266
2010082106,0.758,0.142,0.513,0.672,0.366,0.356
2010082107,0.783,0.121,0.429,0.694,0.306,0.321
2010082108,0.783,0.076,0.344,0.738,0.198,0.306
2010082109,0.732,0.071,0.296,0.667,0.178,0.286
2010082110,0.631,0.051,0.228,0.639,0.128,0.266
2010082111,0.657,0.071,0.18,0.601,0.128,0.286
2010082112,0.581,0.04,0.122,0.446,0.119,0.296
2010082113,0.53,0.04,0.058,0.369,0.138,0.236
2010082114,0.303,0.046,0.037,0.237,0.158,0.155
2010082115,0.076,0.01,0.037,0.121,0.138,0.08
2010082116,0.101,0.04,0.032,0.127,0.069,0.155
2010082117,0.126,0.086,0.005,0.11,0.069,0.13
2010082118,0.101,0.081,0.021,0.083,0.059,0.06
2010082119,0.051,0.137,0.005,0.094,0.0,0.045
2010082120,0.0,0.076,0.0,0.072,0.0,0.06
2010082121,0.0,0.056,0.016,0.0,0.079,0.03
2010082122,0.076,0.091,0.058,0.039,0.148,0.04
2010082123,0.025,0.071,0.063,0.055,0.138,0.105
2010082200,0.0,0.061,0.28,0.055,0.158,0.005
2010082201,0.0,0.076,0.302,0.011,0.168,0.055
2010082202,0.0,0.096,0.354,0.0,0.148,0.11
2010082203,0.0,0.091,0.434,0.0,0.099,0.065
2010082204,0.0,0.081,0.407,0.0,0.059,0.06
2010082205,0.0,0.02,0.307,0.0,0.04,0.01
2010082206,0.0,0.04,0.249,0.0,0.02,0.0
2010082207,0.0,0.096,0.228,0.006,0.04,0.0
2010082208,0.0,0.086,0.212,0.033,0.03,0.0
2010082209,0.025,0.046,0.228,0.033,0.02,0.0
2010082210,0.025,0.025,0.28,0.066,0.099,0.0
2010082211,0.101,0.061,0.291,0.116,0.109,0.0
2010082212,0.177,0.046,0.243,0.105,0.208,0.0
2010082213,0.202,0.015,0.206,0.165,0.247,0.0
2010082214,0.101,0.0,0.164,0.132,0.267,0.03
2010082215,0.202,0.015,0.138,0.116,0.227,0.055
2010082216,0.253,0.005,0.138,0.226,0.227,0.045
2010082217,0.53,0.051,0.127,0.248,0.277,0.005
2010082218,0.455,0.126,0.116,0.298,0.395,0.0
2010082219,0.404,0.076,0.159,0.253,0.415,0.015
2010082220,0.379,0.081,0.143,0.215,0.415,0.025
2010082221,0.278,0.106,0.085,0.215,0.455,0.015
2010082222,0.303,0.334,0.032,0.226,0.435,0.005
2010082223,0.177,0.526,0.016,0.099,0.346,0.065
2010082300,0.152,0.576,0.042,0.132,0.296,0.03
2010082301,0.126,0.607,0.074,0.116,0.316,0.025
2010082302,0.126,0.642,0.106,0.138,0.375,0.05
2010082303,0.126,0.733,0.138,0.193,0.375,0.08
2010082304,0.076,0.723,0.138,0.187,0.356,0.07
2010082305,0.076,0.677,0.127,0.127,0.296,0.07
2010082306,0.025,0.763,0.074,0.088,0.247,0.105
2010082307,0.0,0.804,0.058,0.121,0.128,0.15
2010082308,0.051,0.89,0.037,0.088,0.059,0.13
2010082309,0.076,0.92,0.005,0.116,0.099,0.095
2010082310,0.101,0.925,0.0,0.088,0.079,0.125
2010082311,0.051,0.925,0.0,0.116,0.128,0.165
2010082312,0.152,0.925,0.0,0.105,0.158,0.251
2010082313,0.152,0.92,0.0,0.088,0.089,0.246
2010082314,0.177,0.95,0.0,0.105,0.148,0.261
2010082315,0.076,0.895,0.0,0.121,0.237,0.396
2010082316,0.051,0.758,0.0,0.066,0.287,0.331
2010082317,0.025,0.703,0.0,0.039,0.296,0.326
2010082318,0.101,0.551,0.0,0.143,0.247,0.371
2010082319,0.202,0.384,0.011,0.193,0.217,0.306
2010082320,0.303,0.238,0.048,0.209,0.178,0.206
2010082321,0.202,0.177,0.053,0.165,0.188,0.251
2010082322,0.101,0.096,0.016,0.242,0.128,0.241
2010082323,0.177,0.01,0.037,0.204,0.099,0.155
2010082400,0.177,0.005,0.053,0.187,0.296,0.165
2010082401,0.101,0.0,0.074,0.116,0.395,0.226
2010082402,0.101,0.061,0.296,0.11,0.198,0.16
2010082403,0.025,0.076,0.444,0.116,0.128,0.135
2010082404,0.0,0.046,0.72,0.094,0.188,0.18
2010082405,0.0,0.02,0.45,0.039,0.158,0.246
2010082406,0.0,0.005,0.402,0.0,0.178,0.185
2010082407,0.0,0.0,0.566,0.0,0.158,0.145
2010082408,0.0,0.0,0.492,0.0,0.119,0.125
2010082409,0.0,0.005,0.487,0.0,0.128,0.14
2010082410,0.0,0.04,0.397,0.0,0.128,0.15
2010082411,0.0,0.066,0.386,0.0,0.168,0.065
2010082412,0.025,0.03,0.413,0.006,0.178,0.05
2010082413,0.0,0.015,0.307,0.0,0.178,0.085
2010082414,0.025,0.025,0.249,0.0,0.128,0.14
2010082415,0.051,0.056,0.164,0.011,0.168,0.14
2010082416,0.076,0.051,0.143,0.006,0.306,0.115
2010082417,0.076,0.035,0.18,0.061,0.277,0.14
2010082418,0.101,0.056,0.206,0.066,0.237,0.135
2010082419,0.051,0.035,0.175,0.017,0.227,0.125
2010082420,0.0,0.025,0.212,0.006,0.168,0.115
2010082421,0.0,0.03,0.265,0.006,0.148,0.08
2010082422,0.0,0.02,0.233,0.0,0.148,0.08
2010082423,0.0,0.025,0.228,0.0,0.109,0.075
2010082500,0.0,0.02,0.116,0.0,0.069,0.09
2010082501,0.0,0.056,0.085,0.0,0.059,0.075
2010082502,0.0,0.116,0.534,0.0,0.059,0.035
2010082503,0.051,0.04,0.27,0.039,0.04,0.03
2010082504,0.202,0.025,0.011,0.182,0.03,0.04
2010082505,0.354,0.0,0.0,0.242,0.01,0.035
2010082506,0.354,0.005,0.0,0.364,0.0,0.095
2010082507,0.253,0.0,0.005,0.402,0.0,0.055
2010082508,0.202,0.01,0.026,0.298,0.0,0.07
2010082509,0.152,0.005,0.085,0.231,0.0,0.08
2010082510,0.101,0.005,0.069,0.16,0.0,0.06
2010082511,0.101,0.03,0.069,0.132,0.0,0.075
2010082512,0.101,0.015,0.079,0.16,0.0,0.065
2010082513,0.025,0.0,0.095,0.083,0.0,0.045
2010082514,0.025,0.0,0.085,0.022,0.01,0.01
2010082515,0.0,0.0,0.296,0.0,0.03,0.065
2010082516,0.0,0.005,0.429,0.011,0.02,0.065
2010082517,0.076,0.0,0.55,0.033,0.049,0.02
2010082518,0.126,0.0,0.571,0.11,0.109,0.02
2010082519,0.152,0.0,0.704,0.143,0.198,0.005
2010082520,0.101,0.056,0.698,0.121,0.336,0.211
2010082521,0.076,0.081,0.868,0.055,0.346,0.351
2010082522,0.0,0.081,0.862,0.022,0.237,0.421
2010082523,0.0,0.071,0.921,0.011,0.178,0.336
2010082600,0.0,0.066,0.91,0.0,0.138,0.226
2010082601,0.0,0.147,0.873,0.193,0.296,0.17
2010082602,0.278,0.126,0.762,0.529,0.099,0.16
2010082603,0.48,0.096,0.598,0.634,0.02,0.16
2010082604,0.657,0.046,0.455,0.612,0.049,0.18
2010082605,0.606,0.066,0.36,0.545,0.346,0.17
2010082606,0.581,0.142,0.249,0.479,0.563,0.195
2010082607,0.379,0.162,0.217,0.452,0.613,0.175
2010082608,0.455,0.222,0.164,0.292,0.474,0.155
2010082609,0.455,0.243,0.101,0.215,0.395,0.226
2010082610,0.606,0.157,0.042,0.314,0.435,0.236
2010082611,0.53,0.187,0.005,0.375,0.346,0.19
2010082612,0.48,0.212,0.021,0.364,0.0,0.201
2010082613,0.556,0.238,0.005,0.369,0.0,0.286
2010082614,0.48,0.258,0.0,0.336,0.0,0.426
2010082615,0.48,0.187,0.0,0.358,0.0,0.416
2010082616,0.429,0.137,0.042,0.419,0.0,0.286
2010082617,0.48,0.121,0.095,0.397,0.0,0.271
2010082618,0.48,0.248,0.127,0.347,0.0,0.241
2010082619,0.455,0.142,0.138,0.331,0.0,0.301
2010082620,0.429,0.202,0.116,0.27,0.0,0.281
2010082621,0.328,0.303,0.074,0.215,0.0,0.261
2010082622,0.278,0.222,0.058,0.165,0.0,0.18
2010082623,0.051,0.192,0.042,0.061,0.0,0.13
2010082700,0.0,0.162,0.005,0.0,0.0,0.06
2010082701,0.0,0.091,0.0,0.0,0.0,0.03
2010082702,0.0,0.051,0.0,0.0,0.0,0.02
2010082703,0.0,0.071,0.042,0.0,0.0,0.05
2010082704,0.0,0.137,0.069,0.0,0.0,0.005
2010082705,0.0,0.116,0.106,0.0,0.0,0.0
2010082706,0.0,0.03,0.153,0.0,0.0,0.0
2010082707,0.0,0.0,0.196,0.0,0.0,0.0
2010082708,0.025,0.0,0.265,0.072,0.0,0.0
2010082709,0.051,0.0,0.339,0.143,0.0,0.0
2010082710,0.076,0.0,0.349,0.242,0.0,0.0
2010082711,0.126,0.0,0.381,0.287,0.0,0.045
2010082712,0.051,0.0,0.275,0.303,0.0,0.085
2010082713,0.076,0.0,0.212,0.215,0.0,0.055
2010082714,0.025,0.0,0.127,0.121,0.0,0.005
2010082715,0.101,0.005,0.116,0.226,0.0,0.015
2010082716,0.152,0.025,0.138,0.242,0.0,0.055
2010082717,0.126,0.066,0.148,0.193,0.0,0.11
2010082718,0.076,0.137,0.222,0.171,0.0,0.14
2010082719,0.025,0.263,0.175,0.176,0.0,0.155
2010082720,0.0,0.293,0.127,0.171,0.0,0.145
2010082721,0.0,0.303,0.127,0.165,0.0,0.16
2010082722,0.0,0.293,0.127,0.055,0.0,0.155
2010082723,0.0,0.207,0.19,0.006,0.0,0.135
2010082800,0.0,0.197,0.254,0.0,0.0,0.055
2010082801,0.0,0.172,0.28,0.044,0.0,0.07
2010082802,0.0,0.142,0.365,0.105,0.0,0.095
2010082803,0.051,0.086,0.418,0.287,0.0,0.12
2010082804,0.303,0.086,0.481,0.419,0.0,0.201
2010082805,0.278,0.076,0.503,0.573,0.0,0.301
2010082806,0.328,0.131,0.476,0.595,0.0,0.366
2010082807,0.354,0.157,0.444,0.606,0.0,0.456
2010082808,0.354,0.152,0.386,0.579,0.0,0.441
2010082809,0.253,0.162,0.397,0.501,0.0,0.461
2010082810,0.227,0.106,0.55,0.468,0.0,0.491
2010082811,0.227,0.096,0.661,0.43,0.0,0.431
2010082812,0.202,0.04,0.561,0.441,0.0,0.446
2010082813,0.126,0.005,0.46,0.314,0.0,0.256
2010082814,0.076,0.046,0.317,0.259,0.0,0.17
2010082815,0.101,0.056,0.259,0.264,0.0,0.145
2010082816,0.152,0.152,0.238,0.27,0.0,0.206
2010082817,0.126,0.313,0.238,0.275,0.0,0.221
2010082818,0.152,0.399,0.238,0.303,0.0,0.281
2010082819,0.177,0.339,0.307,0.375,0.0,0.291
2010082820,0.152,0.369,0.376,0.468,0.0,0.231
2010082821,0.126,0.48,0.413,0.38,0.0,0.185
2010082822,0.101,0.42,0.418,0.303,0.0,0.135
2010082823,0.076,0.42,0.439,0.253,0.0,0.07
2010082900,0.076,0.435,0.344,0.298,0.0,0.08
2010082901,0.253,0.369,0.302,0.479,0.0,0.16
2010082902,0.202,0.258,0.37,0.556,0.0,0.271
2010082903,0.379,0.238,0.328,0.54,0.0,0.311
2010082904,0.404,0.222,0.37,0.512,0.0,0.271
2010082905,0.429,0.222,0.36,0.518,0.0,0.296
2010082906,0.328,0.187,0.291,0.529,0.0,0.386
2010082907,0.354,0.202,0.307,0.496,0.0,0.481
2010082908,0.429,0.121,0.28,0.49,0.0,0.481
2010082909,0.404,0.061,0.238,0.485,0.0,0.556
2010082910,0.328,0.076,0.18,0.507,0.0,0.471
2010082911,0.278,0.076,0.185,0.457,0.0,0.366
2010082912,0.202,0.096,0.185,0.435,0.0,0.401
2010082913,0.076,0.101,0.101,0.259,0.0,0.316
2010082914,0.051,0.081,0.042,0.11,0.0,0.125
2010082915,0.076,0.081,0.005,0.099,0.0,0.1
2010082916,0.025,0.111,0.0,0.028,0.0,0.075
2010082917,0.0,0.121,0.026,0.011,0.0,0.05
2010082918,0.0,0.182,0.053,0.006,0.0,0.035
2010082919,0.0,0.207,0.111,0.006,0.0,0.05
2010082920,0.0,0.268,0.132,0.0,0.0,0.09
2010082921,0.0,0.207,0.164,0.0,0.0,0.15
2010082922,0.0,0.202,0.153,0.0,0.0,0.13
2010082923,0.0,0.41,0.127,0.0,0.0,0.07
2010083000,0.0,0.369,0.185,0.0,0.0,0.025
2010083001,0.025,0.248,0.349,0.0,0.0,0.0
2010083002,0.202,0.197,0.36,0.0,0.0,0.0
2010083003,0.227,0.131,0.365,0.072,0.0,0.04
2010083004,0.253,0.096,0.344,0.314,0.03,0.236
2010083005,0.227,0.076,0.28,0.386,0.198,0.266
2010083006,0.253,0.086,0.291,0.468,0.237,0.351
2010083007,0.253,0.03,0.312,0.545,0.277,0.386
2010083008,0.253,0.01,0.317,0.556,0.257,0.486
2010083009,0.328,0.005,0.302,0.562,0.227,0.431
2010083010,0.278,0.0,0.243,0.468,0.208,0.406
2010083011,0.227,0.0,0.196,0.43,0.208,0.386
2010083012,0.101,0.0,0.185,0.358,0.168,0.361
2010083013,0.025,0.04,0.127,0.182,0.089,0.236
2010083014,0.0,0.04,0.085,0.132,0.04,0.115
2010083015,0.0,0.081,0.048,0.116,0.03,0.06
2010083016,0.0,0.116,0.101,0.072,0.03,0.095
2010083017,0.0,0.131,0.18,0.033,0.04,0.155
2010083018,0.0,0.126,0.228,0.006,0.04,0.201
2010083019,0.0,0.111,0.27,0.017,0.049,0.175
2010083020,0.0,0.066,0.275,0.0,0.079,0.13
2010083021,0.0,0.071,0.254,0.0,0.069,0.09
2010083022,0.0,0.106,0.317,0.0,0.04,0.055
2010083023,0.0,0.298,0.291,0.0,0.049,0.01
2010083100,0.0,0.248,0.254,0.0,0.049,0.02
2010083101,0.0,0.172,0.307,0.0,0.069,0.005
2010083102,0.025,0.273,0.312,0.022,0.148,0.125
2010083103,0.076,0.182,0.381,0.149,0.178,0.17
2010083104,0.202,0.056,0.476,0.22,0.188,0.276
2010083105,0.303,0.04,0.593,0.441,0.208,0.336
2010083106,0.278,0.046,0.45,0.507,0.168,0.306
2010083107,0.227,0.051,0.286,0.567,0.178,0.346
2010083108,0.227,0.02,0.259,0.523,0.188,0.341
2010083109,0.152,0.0,0.265,0.386,0.099,0.316
2010083110,0.177,0.0,0.339,0.43,0.03,0.316
2010083111,0.177,0.0,0.397,0.463,0.01,0.321
2010083112,0.076,0.015,0.392,0.32,0.0,0.351
2010083113,0.051,0.01,0.402,0.198,0.0,0.236
2010083114,0.025,0.005,0.286,0.132,0.01,0.1
2010083115,0.126,0.046,0.243,0.138,0.0,0.17
2010083116,0.202,0.071,0.365,0.193,0.0,0.211
2010083117,0.101,0.111,0.487,0.309,0.03,0.19
2010083118,0.126,0.076,0.614,0.303,0.128,0.236
2010083119,0.177,0.116,0.54,0.408,0.138,0.201
2010083120,0.328,0.147,0.312,0.512,0.089,0.231
2010083121,0.404,0.207,0.206,0.562,0.049,0.266
2010083122,0.455,0.233,0.307,0.534,0.04,0.17
2010083123,0.404,0.258,0.307,0.43,0.03,0.09
2010090100,0.455,0.228,0.212,0.38,0.02,0.09
2010090101,0.404,0.162,0.18,0.419,0.049,0.241
2010090102,0.328,0.157,0.132,0.402,0.128,0.271
2010090103,0.328,0.126,0.132,0.529,0.188,0.296
2010090104,0.328,0.121,0.138,0.551,0.257,0.266
2010090105,0.429,0.126,0.169,0.507,0.237,0.241
2010090106,0.379,0.116,0.259,0.468,0.296,0.306
2010090107,0.303,0.096,0.228,0.408,0.316,0.281
2010090108,0.253,0.121,0.339,0.463,0.208,0.351
2010090109,0.278,0.182,0.45,0.501,0.237,0.331
2010090110,0.328,0.192,0.418,0.479,0.198,0.341
2010090111,0.303,0.126,0.206,0.441,0.198,0.296
2010090112,0.278,0.116,0.185,0.419,0.227,0.246
2010090113,0.328,0.147,0.27,0.408,0.247,0.16
2010090114,0.379,0.121,0.18,0.347,0.247,0.216
2010090115,0.556,0.131,0.19,0.402,0.247,0.396
2010090116,0.581,0.126,0.217,0.512,0.287,0.501
2010090117,0.682,0.096,0.333,0.694,0.336,0.536
2010090118,0.783,0.131,0.376,0.738,0.336,0.531
2010090119,0.783,0.197,0.333,0.81,0.375,0.531
2010090120,0.758,0.283,0.434,0.744,0.287,0.586
2010090121,0.732,0.233,0.635,0.788,0.296,0.632
2010090122,0.404,0.182,0.624,0.253,0.257,0.506
2010090123,0.152,0.278,0.54,0.198,0.316,0.371
2010090200,0.0,0.303,0.466,0.039,0.514,0.321
2010090201,0.076,0.233,0.418,0.127,0.583,0.115
2010090202,0.0,0.243,0.312,0.0,0.306,0.01
2010090203,0.0,0.283,0.259,0.0,0.03,0.03
2010090204,0.0,0.233,0.254,0.0,0.0,0.0
2010090205,0.0,0.263,0.275,0.0,0.01,0.0
2010090206,0.0,0.334,0.175,0.0,0.0,0.0
2010090207,0.0,0.248,0.085,0.006,0.0,0.005
2010090208,0.0,0.035,0.032,0.033,0.0,0.01
2010090209,0.051,0.025,0.037,0.0,0.0,0.0
2010090210,0.0,0.116,0.069,0.0,0.02,0.005
2010090211,0.0,0.212,0.296,0.0,0.119,0.015
2010090212,0.0,0.258,0.444,0.0,0.138,0.005
2010090213,0.0,0.238,0.323,0.0,0.049,0.0
2010090214,0.0,0.192,0.249,0.0,0.059,0.005
2010090215,0.0,0.217,0.28,0.0,0.138,0.055
2010090216,0.0,0.212,0.275,0.0,0.217,0.045
2010090217,0.0,0.182,0.201,0.033,0.178,0.095
2010090218,0.0,0.258,0.164,0.05,0.079,0.09
2010090219,0.0,0.334,0.138,0.05,0.02,0.1
2010090220,0.0,0.566,0.106,0.011,0.02,0.095
2010090221,0.0,0.44,0.159,0.0,0.01,0.04
2010090222,0.0,0.506,0.381,0.0,0.0,0.03
2010090223,0.0,0.501,0.688,0.0,0.0,0.02
2010090300,0.126,0.319,0.693,0.006,0.0,0.03
2010090301,0.253,0.162,0.529,0.154,0.01,0.11
2010090302,0.202,0.056,0.725,0.209,0.03,0.13
2010090303,0.379,0.076,0.709,0.38,0.099,0.226
2010090304,0.253,0.096,0.534,0.54,0.188,0.281
2010090305,0.556,0.131,0.392,0.463,0.366,0.311
2010090306,0.631,0.233,0.386,0.413,0.543,0.361
2010090307,0.631,0.349,0.556,0.457,0.623,0.411
2010090308,0.505,0.379,0.561,0.49,0.662,0.426
2010090309,0.707,0.379,0.397,0.634,0.781,0.386
2010090310,0.455,0.526,0.386,0.617,0.623,0.371
2010090311,0.455,0.708,0.317,0.408,0.504,0.526
2010090312,0.581,0.597,0.265,0.595,0.613,0.561
2010090313,0.682,0.485,0.148,0.683,0.642,0.576
2010090314,0.682,0.45,0.159,0.716,0.662,0.672
2010090315,0.631,0.485,0.217,0.667,0.385,0.416
2010090316,0.505,0.47,0.28,0.623,0.405,0.371
2010090317,0.505,0.389,0.206,0.645,0.593,0.326
2010090318,0.354,0.45,0.175,0.612,0.721,0.516
2010090319,0.278,0.526,0.159,0.562,0.741,0.622
2010090320,0.404,0.334,0.259,0.441,0.82,0.596
2010090321,0.404,0.354,0.413,0.54,0.83,0.421
2010090322,0.707,0.475,0.36,0.76,0.879,0.381
2010090323,0.884,0.329,0.418,0.782,0.909,0.301
2010090400,0.934,0.142,0.423,0.683,0.87,0.316
2010090401,0.909,0.066,0.365,0.645,0.642,0.426
2010090402,0.884,0.111,0.524,0.567,0.692,0.491
2010090403,0.884,0.197,0.64,0.733,0.672,0.486
2010090404,0.884,0.308,0.889,0.848,0.751,0.586
2010090405,0.884,0.495,0.947,0.876,0.711,0.426
2010090406,0.909,0.774,0.915,0.821,0.781,0.471
2010090407,0.909,0.308,0.931,0.882,0.879,0.687
2010090408,0.909,0.142,0.921,0.909,0.721,0.797
2010090409,0.909,0.131,0.905,0.904,0.791,0.707
2010090410,0.909,0.187,0.905,0.926,0.781,0.722
2010090411,0.909,0.718,0.921,0.915,0.81,0.882
2010090412,0.909,0.839,0.899,0.904,0.731,0.852
2010090413,0.909,0.632,0.868,0.865,0.86,0.897
2010090414,0.884,0.865,0.905,0.871,0.909,0.872
2010090415,0.909,0.956,0.894,0.898,0.919,0.912
2010090416,0.909,0.961,0.81,0.92,0.929,0.927
2010090417,0.859,0.961,0.815,0.942,0.919,0.932
2010090418,0.808,0.95,0.926,0.937,0.86,0.932
2010090419,0.783,0.961,0.905,0.92,0.87,0.932
2010090420,0.808,0.966,0.905,0.882,0.87,0.922
2010090421,0.833,0.966,0.937,0.931,0.81,0.917
2010090422,0.833,0.966,0.952,0.832,0.85,0.852
2010090423,0.859,0.966,0.942,0.727,0.86,0.712
2010090500,0.884,0.93,0.921,0.661,0.81,0.576
2010090501,0.884,0.93,0.794,0.755,0.682,0.346
2010090502,0.884,0.885,0.593,0.815,0.563,0.301
2010090503,0.909,0.92,0.54,0.86,0.603,0.466
2010090504,0.859,0.728,0.46,0.887,0.613,0.632
2010090505,0.884,0.511,0.524,0.86,0.623,0.521
2010090506,0.859,0.516,0.651,0.843,0.662,0.441
2010090507,0.833,0.566,0.857,0.854,0.741,0.401
2010090508,0.859,0.526,0.815,0.76,0.8,0.301
2010090509,0.833,0.885,0.783,0.689,0.632,0.376
2010090510,0.833,0.571,0.788,0.744,0.593,0.366
2010090511,0.783,0.713,0.836,0.711,0.445,0.301
2010090512,0.732,0.642,0.847,0.634,0.425,0.391
2010090513,0.657,0.556,0.841,0.612,0.247,0.441
2010090514,0.682,0.425,0.862,0.551,0.138,0.386
2010090515,0.707,0.485,0.841,0.733,0.237,0.586
2010090516,0.732,0.334,0.81,0.656,0.346,0.471
2010090517,0.707,0.283,0.709,0.76,0.356,0.652
2010090518,0.631,0.48,0.646,0.766,0.287,0.506
2010090519,0.48,0.495,0.519,0.744,0.435,0.566
2010090520,0.404,0.92,0.376,0.722,0.593,0.642
2010090521,0.328,0.93,0.302,0.766,0.583,0.566
2010090522,0.303,0.92,0.254,0.727,0.514,0.506
2010090523,0.126,0.93,0.185,0.446,0.385,0.296
2010090600,0.025,0.859,0.101,0.182,0.267,0.211
2010090601,0.0,0.779,0.101,0.132,0.178,0.311
2010090602,0.076,0.566,0.063,0.099,0.109,0.271
2010090603,0.152,0.278,0.021,0.242,0.069,0.276
2010090604,0.126,0.061,0.005,0.408,0.04,0.231
2010090605,0.025,0.162,0.0,0.353,0.02,0.211
2010090606,0.0,0.243,0.0,0.017,0.059,0.216
2010090607,0.0,0.253,0.0,0.0,0.168,0.321
2010090608,0.0,0.172,0.026,0.0,0.395,0.321
2010090609,0.0,0.238,0.175,0.0,0.119,0.226
2010090610,0.0,0.197,0.233,0.0,0.02,0.261
2010090611,0.0,0.308,0.106,0.0,0.069,0.211
2010090612,0.0,0.313,0.079,0.0,0.188,0.266
2010090613,0.0,0.41,0.143,0.325,0.484,0.291
2010090614,0.278,0.566,0.18,0.336,0.672,0.266
2010090615,0.48,0.495,0.169,0.523,0.879,0.326
2010090616,0.606,0.581,0.19,0.7,0.889,0.446
2010090617,0.505,0.576,0.132,0.871,0.791,0.637
2010090618,0.657,0.495,0.101,0.909,0.761,0.682
2010090619,0.732,0.404,0.069,0.92,0.435,0.852
2010090620,0.354,0.364,0.011,0.722,0.158,0.852
2010090621,0.177,0.425,0.005,0.397,0.128,0.847
2010090622,0.152,0.43,0.011,0.176,0.089,0.391
2010090623,0.354,0.642,0.063,0.386,0.059,0.14
2010090700,0.379,0.607,0.074,0.419,0.217,0.301
2010090701,0.455,0.642,0.085,0.397,0.702,0.476
2010090702,0.48,0.531,0.085,0.264,0.879,0.391
2010090703,0.53,0.415,0.069,0.198,0.553,0.331
2010090704,0.48,0.288,0.127,0.347,0.464,0.281
2010090705,0.581,0.329,0.265,0.567,0.474,0.451
2010090706,0.606,0.349,0.222,0.59,0.652,0.566
2010090707,0.631,0.313,0.381,0.782,0.781,0.486
2010090708,0.758,0.147,0.661,0.865,0.86,0.576
2010090709,0.758,0.147,0.677,0.782,0.86,0.602
2010090710,0.758,0.051,0.825,0.848,0.889,0.501
2010090711,0.758,0.142,0.841,0.882,0.939,0.602
2010090712,0.758,0.248,0.704,0.876,0.929,0.642
2010090713,0.859,0.389,0.661,0.749,0.929,0.682
2010090714,0.884,0.501,0.439,0.81,0.929,0.586
2010090715,0.859,0.602,0.439,0.909,0.879,0.682
2010090716,0.707,0.698,0.55,0.937,0.879,0.827
2010090717,0.707,0.753,0.63,0.926,0.85,0.827
2010090718,0.833,0.758,0.54,0.893,0.741,0.827
2010090719,0.833,0.49,0.423,0.865,0.711,0.817
2010090720,0.808,0.672,0.354,0.76,0.741,0.677
2010090721,0.808,0.93,0.265,0.634,0.919,0.842
2010090722,0.657,0.956,0.19,0.634,0.929,0.862
2010090723,0.732,0.945,0.312,0.656,0.939,0.702
2010090800,0.783,0.95,0.466,0.661,0.909,0.702
2010090801,0.732,0.95,0.725,0.716,0.761,0.642
2010090802,0.783,0.652,0.847,0.744,0.791,0.441
2010090803,0.833,0.657,0.751,0.826,0.82,0.476
2010090804,0.884,0.956,0.63,0.86,0.82,0.436
2010090805,0.909,0.95,0.646,0.915,0.791,0.541
2010090806,0.909,0.713,0.894,0.926,0.771,0.627
2010090807,0.884,0.288,0.921,0.876,0.82,0.642
2010090808,0.884,0.415,0.931,0.804,0.563,0.511
2010090809,0.884,0.43,0.931,0.843,0.356,0.627
2010090810,0.884,0.768,0.937,0.848,0.464,0.722
2010090811,0.884,0.379,0.915,0.826,0.583,0.722
2010090812,0.884,0.642,0.905,0.826,0.573,0.627
2010090813,0.859,0.804,0.868,0.782,0.504,0.586
2010090814,0.808,0.768,0.762,0.771,0.672,0.677
2010090815,0.783,0.748,0.656,0.815,0.721,0.617
2010090816,0.808,0.829,0.714,0.821,0.751,0.667
2010090817,0.808,0.88,0.746,0.799,0.731,0.687
2010090818,0.657,0.905,0.73,0.837,0.721,0.787
2010090819,0.606,0.859,0.751,0.865,0.672,0.807
2010090820,0.631,0.94,0.81,0.871,0.652,0.782
2010090821,0.682,0.956,0.862,0.86,0.593,0.797
2010090822,0.833,0.94,0.852,0.826,0.672,0.842
2010090823,0.833,0.859,0.857,0.887,0.573,0.762
2010090900,0.657,0.733,0.899,0.876,0.277,0.637
2010090901,0.808,0.617,0.704,0.854,0.178,0.556
2010090902,0.808,0.607,0.651,0.86,0.257,0.541
2010090903,0.783,0.465,0.487,0.882,0.326,0.521
2010090904,0.833,0.617,0.333,0.86,0.356,0.431
2010090905,0.833,0.485,0.28,0.749,0.375,0.441
2010090906,0.758,0.41,0.28,0.656,0.316,0.431
2010090907,0.732,0.415,0.312,0.667,0.267,0.376
2010090908,0.657,0.43,0.286,0.556,0.267,0.386
2010090909,0.707,0.571,0.254,0.628,0.336,0.501
2010090910,0.707,0.566,0.328,0.595,0.267,0.491
2010090911,0.657,0.46,0.354,0.617,0.208,0.391
2010090912,0.606,0.394,0.376,0.623,0.158,0.441
2010090913,0.682,0.238,0.397,0.59,0.188,0.431
2010090914,0.631,0.238,0.275,0.49,0.247,0.316
2010090915,0.581,0.313,0.185,0.369,0.188,0.396
2010090916,0.53,0.293,0.153,0.347,0.237,0.326
2010090917,0.606,0.192,0.148,0.38,0.277,0.366
2010090918,0.657,0.207,0.243,0.441,0.326,0.341
2010090919,0.631,0.238,0.328,0.474,0.474,0.296
2010090920,0.631,0.273,0.381,0.523,0.435,0.356
2010090921,0.53,0.313,0.354,0.529,0.366,0.371
2010090922,0.556,0.379,0.275,0.54,0.247,0.261
